study_id,intervention_name,intervention_type
NCT00675740,physical exercise,BEHAVIORAL
NCT00675740,control,OTHER
NCT04951440,Nitrate ketone oxazine,DRUG
NCT07070440,DZD6008,DRUG
NCT07070440,Pemetrexed,DRUG
NCT07070440,Carboplatin,DRUG
NCT07070440,Docetaxel,DRUG
NCT00102440,Febuxostat,DRUG
NCT00102440,Allopurinol,DRUG
NCT01062568,Adrenocorticotropin,DRUG
NCT01062568,Dexamethasone,DRUG
NCT02764268,Apatinib,DRUG
NCT05224050,Cognitive-Behavioral Smoking Cessation,BEHAVIORAL
NCT05224050,Heart Rate Variability Biofeedback,BIOLOGICAL
NCT05224050,Nicotine patch,DRUG
NCT07549750,HXN5003,DRUG
NCT07549750,Placebo,DRUG
NCT07555691,YishenShujin Decoction,DRUG
NCT07555691,placebo,DRUG
NCT01192191,Fluticasone Furoate/GW642444 Inhalation Powder 100/25mcg,DRUG
NCT01192191,Fluticasone Furoate/GW642444 Inhalation Powder 200/25mcg,DRUG
NCT02081391,Tapentadol oral solution 4 mg/mL,DRUG
NCT02081391,Tapentadol oral solution 20 mg/mL,DRUG
NCT02081391,Placebo,OTHER
NCT06100874,Sacituzumab Govitecan,DRUG
NCT06100874,Trastuzumab,DRUG
NCT06100874,Trastuzumab and Hyaluronidase-oysk,DRUG
NCT00018174,Fluoxetine,DRUG
NCT00018174,Behavioral group smoking cessation treatment,BEHAVIORAL
NCT00018174,Placebo,DRUG
NCT00380718,pemetrexed,DRUG
NCT04655118,TL-895,DRUG
NCT04655118,Placebo,DRUG
NCT01197118,sequence chemoradiotherapy,RADIATION
NCT01197118,chemotherapy alone following radical resection,DRUG
NCT03156790,Spectrila®,DRUG
NCT05985590,BMS-986278,DRUG
NCT05985590,Drospirenone/Ethinyl Estradiol,DRUG
NCT05019690,Apatinib Mesylate,DRUG
NCT05019690,Albumin-Bound Paclitaxel,DRUG
NCT03568890,"Rivaroxaban, dabigatran, apixaban, or edoxaban",DRUG
NCT03568890,Clopidogrel -75 mg/day,DRUG
NCT03568890,Low dose aspirin -80 to 125 mg/day-,DRUG
NCT04896697,vilastobart (XTX101),DRUG
NCT04896697,Atezolizumab,DRUG
NCT03062397,JPI-289 Low-dose,DRUG
NCT03062397,JPI-289 High-dose,DRUG
NCT03062397,Placebo,DRUG
NCT05483010,Atorvastatin,DRUG
NCT05483010,Rosuvastatin,DRUG
NCT00955513,diclofenac diethylamine gel 2.32%,DRUG
NCT00955513,Placebo,DRUG
NCT00213213,Sucrose,DRUG
NCT01212913,INSULIN GLARGINE,DRUG
NCT01212913,INSULIN GLULISINE,DRUG
NCT01212913,Insulin aspart,DRUG
NCT06641960,Probiotics,DRUG
NCT06641960,Traditional treatment,PROCEDURE
NCT05881720,Sacubitril / Valsartan Oral Tablet,DRUG
NCT05881720,Valsartan 80 mg,DRUG
NCT06807320,MTA pulp dressing material,DRUG
NCT06807320,Calcium Hydroxide (Ca(OH)2),DRUG
NCT07450482,JKN2304 Inhalation Solution,DRUG
NCT07450482,Placebo,OTHER
NCT07450482,Formoterol Fumarate Inhalation Solution,DRUG
NCT00002082,Azithromycin,DRUG
NCT01554982,ferric citrate,DRUG
NCT00041782,Dalteparin (Fragmin),DRUG
NCT04233424,D-PLEX,DRUG
NCT04233424,Standard of Care (SoC),DRUG
NCT03812523,Duloxetine 60 mg qd,DRUG
NCT03812523,Lorcaserin,DRUG
NCT05197023,SHR-1819 injection or placebo,DRUG
NCT04163523,Zanubrutinib,DRUG
NCT02815059,Ibrutinib,DRUG
NCT02815059,Dasatinib,DRUG
NCT02815059,Prednisone,DRUG
NCT00126659,therapeutic conventional surgery,PROCEDURE
NCT00126659,sorafenib tosylate,DRUG
NCT00126659,laboratory biomarker analysis,OTHER
NCT04857359,Dipraglurant,DRUG
NCT04857359,Placebo,DRUG
NCT02740959,Astragalus Polysaccharides 500 mg,DRUG
NCT02740959,Astragalus Polysaccharides 250 mg,DRUG
NCT01434459,Gemcitabine with TheraSphere,DRUG
NCT05940259,[68Ga]P3,DRUG
NCT07459959,Lithium orotate,DRUG
NCT07459959,Matched Placebo (Capsules),DRUG
NCT04563559,Dextenza 0.4Mg Ophthalmic Insert,DRUG
NCT04563559,Prednisolone Acetate 1% Ophthalmic Suspension [PRED FORTE],DRUG
NCT01640080,Esketamine,DRUG
NCT01640080,Placebo,DRUG
NCT01738880,SVV,DRUG
NCT01738880,CVP,DRUG
NCT00004580,Lopinavir/Ritonavir,DRUG
NCT00004580,Nevirapine,DRUG
NCT00212680,ONO-1101,DRUG
NCT06983080,Trazodone 25 mg,DRUG
NCT01670162,Aflibercept,DRUG
NCT03822962,Ibuprofen 600Mg Tablet,DRUG
NCT03822962,Standard Regimen | Tylenol,OTHER
NCT05914662,"Zanubrutinib, Bendamustine and Rituximab",DRUG
NCT03436862,Nivolumab,DRUG
NCT02172846,Proton beam radiation therapy (PBT),RADIATION
NCT02172846,Paclitaxel,DRUG
NCT02172846,Carboplatin,DRUG
NCT02652546,Assess Safety,DRUG
NCT02652546,Effect of drug on viral load,DRUG
NCT02652546,Effect of drug on T-cell count,DRUG
NCT02652546,Effect of drug on inflammatory biomarkers,DRUG
NCT03829046,Placebo,DRUG
NCT03829046,Evolocumab,DRUG
NCT02757703,Somatostatin,DRUG
NCT02757703,Terlipressin,DRUG
NCT02757703,Pantoprazole,DRUG
NCT02757703,Endoscopic variceal ligation,DEVICE
NCT06543303,BTV100 Low dose,DRUG
NCT06543303,BTV100 Mid dose,DRUG
NCT06543303,BTV100 High dose,DRUG
NCT06543303,Placebo,DRUG
NCT01349803,PT005 MDI,DRUG
NCT01349803,PT001 MDI,DRUG
NCT01349803,PT003 MDI,DRUG
NCT01349803,Formoterol Fumarate 12 μg (Foradil® Aerolizer®),DRUG
NCT00846703,"6-mercaptopurine, Methotrexate",DRUG
NCT00846703,"6-mercaptopurine, Methotrexate, Vincristine, Dexamethasone",DRUG
NCT05700903,Gonadotropin Releasing Hormone Agonists (GNRH),DRUG
NCT05700903,Androgen receptor (AR) inhibitor,DRUG
NCT05700903,Placebo,DRUG
NCT04664803,Cefecin Tab.,DRUG
NCT04664803,Omnicef Cap.,DRUG
NCT06415903,TQB3117 tablets,DRUG
NCT03813303,Midazolam,DRUG
NCT03813303,Fentanyl,DRUG
NCT03813303,Propofol,DRUG
NCT02042027,Gamunex-C,DRUG
NCT01463670,lenalidomide,DRUG
NCT02511561,OTO-201 (ciprofloxacin),DRUG
NCT05584761,unrelated umbilical cord blood,DRUG
NCT02512861,Bupivacaine,DRUG
NCT02512861,Placebo,DRUG
NCT00377442,GK Activator (2),DRUG
NCT00377442,Simvastatin,DRUG
NCT07513142,Corticosteroid,DRUG
NCT07513142,Platelet Poor Plasma,BIOLOGICAL
NCT00968942,Botulinum Toxin Type A,DRUG
NCT00968942,Placebo,DRUG
NCT00313586,Azacitidine,DRUG
NCT00313586,Entinostat,DRUG
NCT00313586,Laboratory Biomarker Analysis,OTHER
NCT02359942,Citric acid,DRUG
NCT02283242,Galantamine,DRUG
NCT02283242,Placebo (for galantamine),DRUG
NCT04017442,Preservative Free Morphine,DRUG
NCT04017442,Saline,DRUG
NCT07063342,Xanomeline/Trospium Chloride Capsule,DRUG
NCT07063342,Xanomeline Enteric Capsule,DRUG
NCT07063342,Trospium Chloride,DRUG
NCT00229970,montelukast sodium,DRUG
NCT00229970,Comparator: Placebo,DRUG
NCT03408470,TD-1473 oral capsule,DRUG
NCT03408470,[14C]-TD-1473 IV bolus,DRUG
NCT03408470,[14C]-TD-1473 Oral Capsule,DRUG
NCT01475370,OCV-501,DRUG
NCT03474770,BIS-001ER,DRUG
NCT00109070,Avastin (bevacizumab),DRUG
NCT00002070,Sargramostim,DRUG
NCT00002070,Ganciclovir,DRUG
NCT00068770,radiation therapy,RADIATION
NCT00068770,Celecoxib,DRUG
NCT05029973,HAIC,DRUG
NCT05029973,Sintilimab,DRUG
NCT05029973,Bevacizumab Biosimilar,DRUG
NCT00541073,vitamin B12,DIETARY_SUPPLEMENT
NCT00541073,cisplatin,DRUG
NCT00541073,pemetrexed disodium,DRUG
NCT00541073,gene expression analysis,GENETIC
NCT00541073,laboratory biomarker analysis,OTHER
NCT00541073,pharmacological study,OTHER
NCT01127269,INSULIN GLARGINE,DRUG
NCT03462069,Sotagliflozin (SAR439954),DRUG
NCT03462069,Placebo,DRUG
NCT03462069,Empagliflozin,DRUG
NCT01301469,6% HES 130/0.42 in plasma adapted Ringer's solution,DRUG
NCT01301469,6% HES 130/0.4 in a saline solution,DRUG
NCT05236569,Tranexamic acid injection,DRUG
NCT05236569,Injection Water,DRUG
NCT00001083,Indinavir sulfate,DRUG
NCT00001083,Ritonavir,DRUG
NCT00001083,Nevirapine,DRUG
NCT00001083,Lamivudine,DRUG
NCT00001083,Stavudine,DRUG
NCT00001083,Zidovudine,DRUG
NCT00922441,Fimasartan 60 mg group,DRUG
NCT00922441,Fimasartan 120 mg group,DRUG
NCT00922441,Reference (Valsartan 80 mg) group,DRUG
NCT07550517,EBRT + 6 mo ADT + 177Lu-PSMA-617,DRUG
NCT07550517,EBRT + 24 mo ADT,RADIATION
NCT01355289,Avatrombopag,DRUG
NCT01355289,Placebo,DRUG
NCT01355289,Pegylated interferon (PEG-IFN),DRUG
NCT01355289,Telaprevir,DRUG
NCT01355289,Ribavirin,DRUG
NCT05005689,Fluoride mouthwash (0.05%; 225ppm).,DRUG
NCT05005689,Tooth Mousse Plus,DRUG
NCT03266640,viral specific cytotoxic t-lymphocytes,DRUG
NCT02009540,Botulinum toxin injected to bladder body,DRUG
NCT02009540,Botulinum toxin injected into trigone,DRUG
NCT03937440,Deep neuromuscular block with 'rocunium®',DRUG
NCT03937440,Moderate neuromuscular block with 'rocunium®',DRUG
NCT02367040,"Copanlisib (Aliqopa, BAY80-6946)",DRUG
NCT02367040,Placebo,DRUG
NCT02367040,Rituximab,DRUG
NCT00019968,melphalan,DRUG
NCT00019968,tumor necrosis factor,DRUG
NCT03709550,Decitabine,DRUG
NCT03709550,Enzalutamide,DRUG
NCT01537250,Levofloxacin 500 mg placebol,DRUG
NCT01537250,Nemonoxacin 3 tablets,DRUG
NCT00566150,Levetiracetam,DRUG
NCT00566150,Placebo,DRUG
NCT05799391,SJC,DRUG
NCT05799391,Placebo,OTHER
NCT00306891,Cediranib,DRUG
NCT00306891,Cediranib 30 - 90 mg,DRUG
NCT00792818,Curcuma domestica extracts,DRUG
NCT00792818,Ibuprofen,DRUG
NCT01854918,Evolocumab,BIOLOGICAL
NCT01854918,Standard of Care,DRUG
NCT01429818,Glimepiride/metformin,DRUG
NCT01429818,Metformin,DRUG
NCT01528618,gemcitabine and cisplatin,DRUG
NCT01528618,5-Fluorouracil and cisplatin,DRUG
NCT05023018,NEO100,DRUG
NCT06568718,bovhyaluronidase azoximer,DRUG
NCT06568718,tamsulosin,DRUG
NCT00638690,Placebo,DRUG
NCT00638690,Abiraterone acetate,DRUG
NCT00638690,Prednisone/prednisolone,DRUG
NCT02835118,Surotomycin,DRUG
NCT02835118,Placebo,DRUG
NCT04626518,Pembrolizumab,BIOLOGICAL
NCT04626518,MK-4830,BIOLOGICAL
NCT04626518,Belzutifan,DRUG
NCT04626518,Lenvatinib,DRUG
NCT04626518,Pembrolizumab/Quavonlimab,BIOLOGICAL
NCT04626518,Favezelimab/Pembrolizumab,BIOLOGICAL
NCT07396090,eDC-KRAS vaccine,BIOLOGICAL
NCT07396090,Tislelizumab,DRUG
NCT05291390,Pyronaridine Tetraphosphate,DRUG
NCT04465097,Tucidinostat,DRUG
NCT04465097,Exemestane,DRUG
NCT04465097,Ovarian function suppression,DRUG
NCT03014297,everolimus,DRUG
NCT03014297,fosbretabulin,DRUG
NCT05220410,Psilocybin,DRUG
NCT02105610,"desflurane, isoflurane, sevoflurane",DRUG
NCT02105610,total intravenous anesthetics,DRUG
NCT00394810,Panzem® NCD,DRUG
NCT01683513,GnRh agonist +1500E hCG,DRUG
NCT03505710,Trastuzumab deruxtecan,DRUG
NCT04305210,F-18 PMPBB3,DRUG
NCT04305210,18F-florbetapir,DRUG
NCT00390013,Gabapentin,DRUG
NCT00390013,Placebo oral capsule,DRUG
NCT03475160,Sildenafil Citrate vaginal suppositories,DRUG
NCT03475160,Placebo vaginal suppositories,DRUG
NCT03475160,Uterine artery Doppler before treatment,PROCEDURE
NCT03475160,Uterine artery Doppler after treatment,PROCEDURE
NCT02162160,probiotic creme,DEVICE
NCT02162160,Placebo,DRUG
NCT00979160,Dasatinib,DRUG
NCT04972760,Baricitinib,DRUG
NCT04972760,Placebo,DRUG
NCT00248313,Rapamune®,DRUG
NCT00572260,daptomycin 6 mg/kg IV,DRUG
NCT07337460,"Icaritin Soft Capsules and mFOLFOX ：Oxaliplatin,leucovorin calcium,5-fluorouracil",DRUG
NCT03021460,Ibrutinib,DRUG
NCT03021460,Laboratory Biomarker Analysis,OTHER
NCT03021460,Pembrolizumab,BIOLOGICAL
NCT00151320,"Bortezomib, CHOP, Rituximab",DRUG
NCT07669220,"Short-course Radiotherapy, SCRT",RADIATION
NCT07669220,Toripalimab,DRUG
NCT06357520,Baxdrostat,DRUG
NCT06357520,Itraconazole,DRUG
NCT03011320,EC1456,DRUG
NCT03011320,99mTc-Etarfolatide,DRUG
NCT01935882,Artemether-lumefantrine combination,DRUG
NCT01935882,Artemether-Lumefantrine with a single dose of 0.25mg/kg primaquine,DRUG
NCT01935882,Artemether-Lumefantrine with a single dose of 0.4mg/kg primaquine,DRUG
NCT03475524,MetFORMIN 1000 Mg Oral Tablet,DRUG
NCT03475524,Placebos,DRUG
NCT03475524,Trichloroacetic Acid Peeling,DRUG
NCT03475524,MetFORMIN 500 Mg Oral Tablet,DRUG
NCT07481682,Tranexamic acid + conventional therapy.,DRUG
NCT07481682,Tranexamic acid,DRUG
NCT02938923,Testosterone,DRUG
NCT02938923,Placebo gel,DRUG
NCT02938923,Supervised exercise training,BEHAVIORAL
NCT02938923,Home exercise program,BEHAVIORAL
NCT02938923,Health Education Modules,BEHAVIORAL
NCT01009359,F-18 DPA-714 (BAY85-8102),DRUG
NCT05806359,Danicamtiv,DRUG
NCT05806359,Placebo,DRUG
NCT05624359,FA plus ropivacaine,DRUG
NCT05624359,ropivacaine alone,DRUG
NCT00841659,Paroxetine HCl,DRUG
NCT00841659,Paxil®,DRUG
NCT00003159,carboplatin,DRUG
NCT00003159,cisplatin,DRUG
NCT00003159,docetaxel,DRUG
NCT00003159,gemcitabine hydrochloride,DRUG
NCT00003159,ifosfamide,DRUG
NCT00003159,mitomycin C,DRUG
NCT00003159,paclitaxel,DRUG
NCT00003159,vinblastine sulfate,DRUG
NCT00003159,vinorelbine tartrate,DRUG
NCT00003159,conventional surgery,PROCEDURE
NCT00003159,neoadjuvant therapy,PROCEDURE
NCT00749359,Paxil CR,DRUG
NCT00016159,filgrastim,BIOLOGICAL
NCT00016159,lintuzumab,BIOLOGICAL
NCT00016159,arsenic trioxide,DRUG
NCT00016159,idarubicin,DRUG
NCT00016159,tretinoin,DRUG
NCT01243359,sunitinib malate,DRUG
NCT01243359,bevacizumab,BIOLOGICAL
NCT01243359,pharmacological study,OTHER
NCT01243359,laboratory biomarker analysis,OTHER
NCT01243359,fluorine F 18 fluorothymidine,OTHER
NCT01243359,positron emission tomography,PROCEDURE
NCT01243359,computed tomography,PROCEDURE
NCT02264080,WAL2014,DRUG
NCT02264080,Placebo,DRUG
NCT00483080,NGR-hTNF,DRUG
NCT07146880,Empagliflozin (EMPA),DRUG
NCT06685679,Melatonin,DRUG
NCT06685679,Placebo,OTHER
NCT00760279,Azithromycin,DRUG
NCT07203079,Acetaminophen Oral Tablet,DRUG
NCT07203079,placebo oral tablet,DRUG
NCT07203079,Acetaminophen infusion,DRUG
NCT07203079,Placebo infusion,DRUG
NCT03973879,PVSRIPO,BIOLOGICAL
NCT03973879,Atezolizumab,DRUG
NCT02122679,Tranexamic Acid,DRUG
NCT02122679,placebo,DRUG
NCT00195780,Divalproex Sodium (Depakote ER),DRUG
NCT07167862,Butterfly iQ3 ultrasound system for determination of postpartum volume status,DIAGNOSTIC_TEST
NCT07167862,Oral furosemide,DRUG
NCT07167862,Intravenous furosemide,DRUG
NCT00419562,Oral Insulin,DRUG
NCT00419562,Placebo,DRUG
NCT01306162,Dabigatran etexilate plus dronedarone,DRUG
NCT01306162,Dabigatran etexilate,DRUG
NCT04302662,MS1819-SD,DRUG
NCT06134362,CAB LA,DRUG
NCT00087646,Ribavirin,DRUG
NCT00087646,peginterferon alfa-2a [Pegasys],DRUG
NCT03817346,GT-002,DRUG
NCT03817346,Placebo oral capsule,DRUG
NCT02356588,Sufentanil Tablet 30 mcg,DRUG
NCT02356588,Placebo Tablet,DRUG
NCT05263388,REKOVELLE (Follitropin Delta),DRUG
NCT05263388,GONAL-F (Follitropin Alfa),OTHER
NCT04601688,Bevacizumab Ophthalmic and Intravitreal Dexamethasone,DRUG
NCT04601688,Bevacizumab Ophthalmic,DRUG
NCT01908803,AL-60371/AL-817 otic suspension,DRUG
NCT01908803,Ciprofloxacin 0.3%/dexamethasone 0.1% otic suspension,DRUG
NCT05422703,Kinesio tape,DEVICE
NCT05422703,Gauze pack,OTHER
NCT05422703,ice pack,DEVICE
NCT05422703,Manual therapy,PROCEDURE
NCT05422703,Analgesic,DRUG
NCT05422703,Proteolytic enzymes,DRUG
NCT05422703,Mouth wash,DRUG
NCT05422703,Soft cold diet,DIETARY_SUPPLEMENT
NCT07173127,Ryeqo treatment,DRUG
NCT02798627,NS2359,DRUG
NCT02798627,placebo,DRUG
NCT02861261,1. Berberine hydrochloride tablets ; 2. ProMetS probiotics powder,DRUG
NCT02861261,1. Berberine placebo tablets ; 2. ProMetS probiotics powder,DRUG
NCT02861261,1. Berberine hydrochloride tablets; 2. Probiotics placebo powder,DRUG
NCT02861261,1. Berberine placebo tablets; 2. Probiotics placebo powder,DRUG
NCT01445561,"Interleukin-2 (100,00 IU/m(2) SQ)",DRUG
NCT06980961,short-pulse ND: YAG 1064 laser,PROCEDURE
NCT06980961,ultra-short-pulse ND: YAG 1064 laser,PROCEDURE
NCT06980961,cold cream,DRUG
NCT02371161,R-DHAP/R-ICE,DRUG
NCT06774261,Phenserine,DRUG
NCT06774261,Donepezil (Aricept®),DRUG
NCT00000142,Cidofovir,DRUG
NCT05076786,Chidamide,DRUG
NCT05076786,Etoposide + Cisplatin/Carboplatin,DRUG
NCT06674486,"Iron Sucrose injection (Test product, manufactured by Sichuan Huiyu Pharmaceutical Co., Ltd) and Iron Sucrose injection (Reference product, Venofer)",DRUG
NCT06674486,"Iron Sucrose injection (Reference product, Venofer) and Iron Sucrose injection (Test product, manufactured by Sichuan Huiyu Pharmaceutical Co., Ltd)",DRUG
NCT05018286,Apraglutide,DRUG
NCT01031186,GSK356278,DRUG
NCT01031186,PLACEBO,DRUG
NCT02940886,Iron isomaltoside/ferric derisomaltose,DRUG
NCT02940886,Iron sucrose,DRUG
NCT06468670,sintilimab，programmed death 1 monoclonal antibody,DRUG
NCT02239770,Nicotine Film,DRUG
NCT02239770,Placebo Nicotine Film,DRUG
NCT03216473,Neuronox,DRUG
NCT03216473,Botox,DRUG
NCT04868773,Cabozantinib,DRUG
NCT04868773,TAS-102,DRUG
NCT05972473,Aflibercept Ophthalmic,DRUG
NCT05972473,IBI302,BIOLOGICAL
NCT06838273,BL-B01D1,DRUG
NCT06838273,Osimertinib,DRUG
NCT00973973,Placebo,DRUG
NCT00973973,Elagolix,DRUG
NCT03901469,ZEN003694,DRUG
NCT03901469,Talazoparib,DRUG
NCT00138983,Alendronate versus alfacalcidol (1-alpha OH vitamin D),DRUG
NCT00415883,Valsartan,DRUG
NCT01386541,BYK324677,DRUG
NCT05553041,18F-Fluciclovine PET-MRI,DRUG
NCT03126760,Acthar Gel,DRUG
NCT03126760,Placebo,DRUG
NCT02374060,Periocular triamcinolone 40 mg,DRUG
NCT02374060,Intravitreal triamcinolone 4 mg,DRUG
NCT02374060,Dexamethasone intravitreal implant,DRUG
NCT00040560,111In-DAC,DRUG
NCT00040560,Diagnostic,PROCEDURE
NCT00132860,azithromycin,DRUG
NCT00335920,Dexamethasone-dihydrogenphosphate (4mg/ml),DRUG
NCT03476460,Oral sodium chloride,DRUG
NCT03476460,Intravenous sodium chloride,DRUG
NCT01343082,DE-111 ophthalmic solution,DRUG
NCT05278182,Naoxintong Capsule,DRUG
NCT05278182,Placebo,DRUG
NCT04983160,Allopurinol,DRUG
NCT04983160,Placebo,DRUG
NCT02108782,dovitinib lactate,DRUG
NCT02108782,pharmacological study,OTHER
NCT02108782,laboratory biomarker analysis,OTHER
NCT00880282,cixutumumab,BIOLOGICAL
NCT00880282,temsirolimus,DRUG
NCT00880282,pharmacological study,OTHER
NCT00880282,laboratory biomarker analysis,OTHER
NCT01076582,"EE20/DRSP (YAZ, BAY86-5300)",DRUG
NCT01076582,Ethinylestradiol (EE) and desogestrel (DSG) (Mercilon),DRUG
NCT04792424,Regional citrate anticoagulation,OTHER
NCT04792424,Vasopressor,DRUG
NCT04792424,Antibiotic,DRUG
NCT04792424,Dialysis with continuous renal replacement therapy,DEVICE
NCT01087424,R mini CHOP,DRUG
NCT05118724,Atezolizumab,DRUG
NCT05118724,IMM-101,DRUG
NCT01288924,Parecoxib,DRUG
NCT01288924,Control,OTHER
NCT01434524,LIVACT,DRUG
NCT05598723,IncobotulinumtoxinA (XEOMIN®),DRUG
NCT05598723,OnabotulinumtoxinA (BOTOX®),DRUG
NCT00546923,Venlafaxine XR,DRUG
NCT01854723,Switching to NPH insulin,DRUG
NCT01854723,Continuation of insulin glargine,DRUG
NCT03616223,FX-322,DRUG
NCT03616223,Placebo,DRUG
NCT06222723,Dexamethasone,DRUG
NCT06222723,Ribavirin,DRUG
NCT03348423,DEX-IN,DRUG
NCT03348423,Fentanyl,DRUG
NCT03348423,Placebo,DRUG
NCT03752723,GX-I7,DRUG
NCT03752723,Pembrolizumab(KEYTRUDA®),DRUG
NCT03752723,Cyclophosphamide,DRUG
NCT04879823,Dexamethasone,DRUG
NCT04879823,Ibuprofen,DRUG
NCT04879823,Acetaminophen,DRUG
NCT04879823,Placebo,DRUG
NCT03592823,Hydroxychloroquine Sulfate 200 Mg Tablet,DRUG
NCT04051723,The dexamethasone plus ropivacaine,DRUG
NCT04051723,The ropivacaine,DRUG
NCT05256823,Celecoxib,DRUG
NCT05256823,nucleos(t)ide analogue,DRUG
NCT00715559,cysteamine bitartrate,DRUG
NCT05238896,Baricitinib Oral Tablet [Olumiant],DRUG
NCT05238896,Placebo,DRUG
NCT02822196,Lidocaine,DRUG
NCT02822196,Bupivacaine,DRUG
NCT00001959,Pirfenidone,DRUG
NCT00563459,carisbamate,DRUG
NCT00563459,topiramate,DRUG
NCT00563459,levetiracetam,DRUG
NCT03515980,BMS-986231,DRUG
NCT03775096,Carvedilol,DRUG
NCT05923996,microbotox,DRUG
NCT05923996,fractional carbon dioxide laser,RADIATION
NCT04566796,Sugammadex,DRUG
NCT04566796,Neostigmine,DRUG
NCT01598480,Flamazine,DRUG
NCT01598480,BCT Antimicrobial Dressing,DEVICE
NCT03229980,Cold blood cardioplegia (large volume),DRUG
NCT03229980,Cold blood cardioplegia (small volume),DRUG
NCT00681980,Valproic acid,DRUG
NCT00681980,costicosteroids,DRUG
NCT00681980,valproid acid plus corticosteroids,DRUG
NCT06676696,Continue low dose calcineurin inhibitor (CNI),DRUG
NCT06676696,Calcineurin inhibitor withdrawal at 6 months,DRUG
NCT00652262,"Levitra (Vardenafil, BAY38-9456)",DRUG
NCT02704546,Methylphenidate,DRUG
NCT02704546,Placebo,DRUG
NCT01749046,Remegal,DRUG
NCT00088946,Polyphenon E,DIETARY_SUPPLEMENT
NCT00088946,erlotinib hydrochloride,DRUG
NCT00088946,Erlotinib placebo,OTHER
NCT00088946,Polyphenon E,OTHER
NCT03157388,Combined Vancomycin and Gentamycin and Meropenem,DRUG
NCT00254488,Lithium (LI),DRUG
NCT00254488,Divalproex (DV),DRUG
NCT02187588,Eschscholtzia Californica - low dose,DRUG
NCT02187588,Eschscholtzia Californica - high dose,DRUG
NCT02187588,Ibuprofen,DRUG
NCT02187588,Eschscholtzia Californica - low dose Placebo,DRUG
NCT02187588,Eschscholtzia Californica - high dose Placebo,DRUG
NCT02187588,Ibuprofen Placebo,DRUG
NCT04159688,Alcohol,DRUG
NCT02220088,TAI of FOLFOX,PROCEDURE
NCT02220088,Sorafenib,DRUG
NCT00420303,Etanercept,DRUG
NCT00420303,Placebo,OTHER
NCT03070327,EGFRt/BCMA-41BBz CAR T cell,BIOLOGICAL
NCT03070327,Cyclophosphamide,DRUG
NCT03070327,Lenalidomide.,DRUG
NCT01054027,1% phenylephrine and 0.2% cyclopentolate,DRUG
NCT02122627,Vitamin D,DRUG
NCT02122627,Placebo,DRUG
NCT05012761,SR419 capsules,DRUG
NCT05012761,Placebo,DRUG
NCT06059261,Envafolimab and recombinant human endostatin combined with chemoradiotherapy,DRUG
NCT01425242,Aliskiren,DRUG
NCT01425242,Amlodipine,DRUG
NCT04356742,Dapagliflozin 10mg,DRUG
NCT04356742,Placebo,DRUG
NCT04356742,Evogliptin 5mg,DRUG
NCT04356742,Metformin≥1000mg,DRUG
NCT01246986,LY2157299,DRUG
NCT01246986,Sorafenib,DRUG
NCT01246986,Ramucirumab,DRUG
NCT06369870,Levobupivacaine Hydrochloride 0.25 % Injectable Solution,DRUG
NCT06369870,Sodium chloride 0.9%,DRUG
NCT04556370,Normal saline,DRUG
NCT04556370,Norepinephrine,DRUG
NCT05536570,IncobotulinumtoxinA 100 UNT,DRUG
NCT00687570,Fresubin Energy Drink,DIETARY_SUPPLEMENT
NCT00687570,Laxabon®,DRUG
NCT05525286,SOT102,DRUG
NCT04802070,Autologous CIK,DRUG
NCT04387773,GOCOVRI,DRUG
NCT06539273,"Exosome Complex, RNA",DRUG
NCT06141473,Frexalimab,DRUG
NCT06141473,Teriflunomide,DRUG
NCT06141473,Placebo infusion,DRUG
NCT06141473,Placebo tablet,DRUG
NCT06141473,MRI contrast-enhancing agents,DRUG
NCT06141473,Cholestyramine,DRUG
NCT06141473,Activated charcoal,DRUG
NCT06835569,ALTA3263,DRUG
NCT06835569,cetuximab,DRUG
NCT06835569,mFOLFOX6,DRUG
NCT06835569,Pembrolizumab,DRUG
NCT06835569,Pemetrexed + Cisplatin /Carboplatin,DRUG
NCT06835569,mFOLFIRINOX,DRUG
NCT06835569,GnP,DRUG
NCT06835569,Midazolam,DRUG
NCT01281969,Gamunex Intravenous Immunoglobulin,DRUG
NCT01281969,Placebo,DRUG
NCT02948569,3-V Bioscience-2640,DRUG
NCT02623569,Ivabradine,DRUG
NCT02623569,Atenolol,DRUG
NCT00049283,erlotinib hydrochloride,DRUG
NCT00049283,docetaxel,DRUG
NCT00049283,radiation therapy,RADIATION
NCT00049283,therapeutic conventional surgery,PROCEDURE
NCT00049283,laboratory biomarker analysis,OTHER
NCT00049283,pharmacological study,OTHER
NCT05970783,Jincaopian Tablets,DRUG
NCT05970783,Placebo,OTHER
NCT05628883,TBio-4101,BIOLOGICAL
NCT05628883,Cyclophosphamide,DRUG
NCT05628883,Fludarabine,DRUG
NCT05628883,Interleukin-2,DRUG
NCT00099541,zoledronic acid,DRUG
NCT01918241,"pegfilgrastim,30mcg/kg",DRUG
NCT01918241,"pegfilgrastim, 60mcg/kg",DRUG
NCT01918241,"pegfilgrastim, 100mcg/kg",DRUG
NCT01918241,"filgrastim, 5mcg/kg",DRUG
NCT01118741,Disulfiram,DRUG
NCT02975141,Afatinib 30Mg Tab,DRUG
NCT02975141,Afatinib 40Mg Tab,DRUG
NCT02975141,Gemzar,DRUG
NCT02975141,Abraxane,DRUG
